  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394184600,         15,          0, "NX (Execute Disable) protection: active ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394305482,         30,          0, "APIC: Static calls initialized ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394393767,         30,          0, "DMI not present or invalid. ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394479657,         30,          0, "Hypervisor detected: Microsoft Hyper-V ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394658080,         30,          0, "Hyper-V: privilege flags low 0x2e7f, high 0x3b8030, ext 0x2, hints 0x900c2c, misc 0xe0bed7b6 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394746974,         30,          0, "Hyper-V: Nested features: 0x480000 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394836018,         30,          0, "Hyper-V: LAPIC Timer Frequency: 0xc3500 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345394986164,         30,          0, "Hyper-V: Using hypercall for remote TLB flush ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395151118,         30,          0, "clocksource: hyperv_clocksource_tsc_page: mask: 0xffffffffffffffff max_cycles: 0x24e6a1710, max_idle_ns: 440795202120 ns ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395322516,         30,          0, "clocksource: hyperv_clocksource_msr: mask: 0xffffffffffffffff max_cycles: 0x24e6a1710, max_idle_ns: 440795202120 ns ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395433022,         45,          0, "tsc: Marking TSC unstable due to running on Hyper-V ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395493443,         45,          0, "tsc: Detected 2195.786 MHz processor ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395602157,         45,         15, "e820: update [mem 0x00000000-0x00000fff] usable ==> reserved ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395703273,         45,         15, "e820: remove [mem 0x000a0000-0x000fffff] usable ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395815840,         60,         15, "last_pfn = 0x7fe00 max_arch_pfn = 0x400000000 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345395999262,         75,         15, "MTRR map: 5 entries (4 fixed + 1 variable; max 20), built from 8 variable MTRRs ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396138302,         75,         15, "x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT   ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396296347,         75,         15, "Using GB pages for direct mapping ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396398765,         75,         15, "RAMDISK: [mem 0x01ea8000-0x0215bfff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396504188,         75,         15, "ACPI: Early table checksum verification disabled ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396607059,         75,         15, "ACPI: RSDP 0x00000000000E0000 000024 (v02 VRTUAL) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396789137,         90,         15, "ACPI: XSDT 0x0000000000100000 000044 (v01 VRTUAL MICROSFT 00000001 MSFT 00000001) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345396954544,         90,         15, "ACPI: FACP 0x0000000000101000 000114 (v06 VRTUAL MICROSFT 00000001 MSFT 00000001) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397102527,         90,         15, "ACPI: DSDT 0x00000000001011B8 01E11C (v02 MSFTVM DSDT01   00000001 INTL 20230628) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397197961,         90,         15, "ACPI: FACS 0x0000000000101114 000040 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397359736,         90,         15, "ACPI: OEM0 0x0000000000101154 000064 (v01 VRTUAL MICROSFT 00000001 MSFT 00000001) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397521243,         90,         15, "ACPI: SRAT 0x000000000011F2D4 0002F0 (v02 VRTUAL MICROSFT 00000001 MSFT 00000001) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397720495,         90,         15, "ACPI: APIC 0x000000000011F5C4 000068 (v04 VRTUAL MICROSFT 00000001 MSFT 00000001) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397831341,         90,         15, "ACPI: Reserving FACP table memory at [mem 0x101000-0x101113] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345397961396,        105,         15, "ACPI: Reserving DSDT table memory at [mem 0x1011b8-0x11f2d3] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398093400,        105,         15, "ACPI: Reserving FACS table memory at [mem 0x101114-0x101153] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398252062,        105,         15, "ACPI: Reserving OEM0 table memory at [mem 0x101154-0x1011b7] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398383258,        105,         15, "ACPI: Reserving SRAT table memory at [mem 0x11f2d4-0x11f5c3] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398529937,        105,         15, "ACPI: Reserving APIC table memory at [mem 0x11f5c4-0x11f62b] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398581755,        105,         15, "Zone ranges: ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398717023,        105,         15, "  DMA      [mem 0x0000000000001000-0x0000000000ffffff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398837237,        105,         15, "  DMA32    [mem 0x0000000001000000-0x000000007fdfffff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345398917981,        105,         15, "  Normal   empty ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399011490,        105,         15, "Movable zone start for each node ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399107654,        105,         15, "Early memory node ranges ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399275494,        105,         15, "  node   0: [mem 0x0000000000001000-0x000000000009ffff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399423257,        105,         15, "  node   0: [mem 0x0000000000200000-0x000000007fdfffff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399581997,        105,         15, "Initmem setup node 0 [mem 0x0000000000001000-0x000000007fdfffff] ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399718108,        105,         15, "On node 0, zone DMA: 1 pages in unavailable ranges ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345399829332,        105,         15, "On node 0, zone DMA: 352 pages in unavailable ranges ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345400969170,        105,         15, "On node 0, zone DMA32: 512 pages in unavailable ranges ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401051645,        105,         15, "ACPI: PM-Timer IO Port: 0x408 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401147542,        105,         15, "CPU topo: CPU limit of 1 reached. Ignoring further CPUs ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401253384,        105,         15, "ACPI: LAPIC_NMI (acpi_id[0x01] dfl dfl lint[0x1]) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401423930,        105,         15, "IOAPIC[0]: apic_id 4, version 17, address 0xfec00000, GSI 0-23 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401561640,        105,         15, "ACPI: INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401673745,        120,         15, "ACPI: Using ACPI (MADT) for SMP configuration information ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401750322,        120,         15, "CPU topo: Max. logical packages:   1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401823246,        120,         15, "CPU topo: Max. logical dies:       1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401901652,        120,         15, "CPU topo: Max. dies per package:   1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345401967365,        120,         15, "CPU topo: Max. threads per core:   1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402049492,        120,         15, "CPU topo: Num. cores per package:     1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402116857,        120,         15, "CPU topo: Num. threads per package:   1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402273374,        120,         15, "CPU topo: Allowing 1 present CPUs plus 0 hotplug CPUs ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402330014,        120,         15, "CPU topo: Rejected CPUs 3 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402391535,        120,         15, "random: crng init done ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402489111,        120,         15, "[mem 0x7fe00000-0xffffffff] available for PCI devices ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402588549,        120,         15, "Booting paravirtualized kernel on Hyper-V ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402747022,        120,         15, "clocksource: refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645519600211568 ns ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402843121,        120,         15, "pcpu-alloc: s0 r0 d32768 u32768 alloc=1*32768 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345402909731,        120,         15, "pcpu-alloc: [0] 0  ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345403472863,        120,         15, "Kernel command line: initrd=\initrd.img WSL_ROOT_INIT=1 panic=-1 nr_cpus=4 hv_utils.timesync_implicit=1 earlycon=uart8250,io,0x3f8,115200 console=hvc0 debug pty.legacy_count=0 WSL_ENABLE_CRASH_DUMP=1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345403733338,        135,         15, "Unknown kernel command line parameters "WSL_ROOT_INIT=1 nr_cpus=4 WSL_ENABLE_CRASH_DUMP=1", will be passed to user space. ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345403839370,        135,         15, "printk: log buffer data + meta data: 131072 + 458752 = 589824 bytes ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345404063958,        150,         15, "Dentry cache hash table entries: 262144 (order: 9, 2097152 bytes, linear) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345404432845,        150,         15, "Inode-cache hash table entries: 131072 (order: 8, 1048576 bytes, linear) ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345404651384,        150,         15, "Built 1 zonelists, mobility grouping on.  Total pages: 523423 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345404850761,        150,         15, "mem auto-init: stack:all(zero), heap alloc:off, heap free:off ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405071809,        150,         15, "SLUB: HWalign=64, Order=0-3, MinObjects=0, CPUs=1, Nodes=1 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405174757,        150,         15, "Using NULL legacy PIC ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405294149,        150,         15, "NR_IRQS: 4352, nr_irqs: 48, preallocated irqs: 0 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405552186,        165,         15, "clocksource: jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645041785100000 ns ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405661699,        165,         15, "Console: colour dummy device 80x25 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405762417,        165,         15, "ACPI: Core revision 20250807 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405838621,        165,         15, "Failed to register legacy timer interrupt ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405923995,        165,         15, "APIC: Switch to symmetric I/O mode setup ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345405994746,        165,         15, "Hyper-V: Host Build 10.0.26100.8036-8-0 ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
    GuestLog,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x000015D4, 0x00000A38,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329345406135194,        165,         15, "Hyper-V: enabling crash_kexec_post_notifiers ", {8c6b6115-bca6-4e8a-92cc-41217abf372d}
